Product Name,URL,Customer Rating,review
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=2504,4.9 out of 2218,This is my go to oil for a restful sleep. I'm usually pretty hyper before bedtime but this works wonders.
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=2505,4.9 out of 2219,I really enjoy the benefits of lavender and this product is fantastic! Affordable and great quality!
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=2506,4.9 out of 2220,"Excellent in my body sprays, don't have to use as much as other brands, and seems very authentic thank goodness!"
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=2507,4.9 out of 2221,There are so many different uses for this oil it amazes me! It makes boo boo better and helps us sleep soundly!
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=2508,4.9 out of 2222,This truly is the most essential of all the oils! I always have some with me- I keep a small bottle in my purse. Great for instant calm!
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=2509,4.9 out of 2223,"My favorite oil. I use this is in soaps, diffuse before bed, and in blends. I've never had an issue with the quality either."
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=2510,4.9 out of 2224,Love the size and all the benefits! Has a great smell. I use this for diffusing and making own products.
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=2511,4.9 out of 2225,I love this stuff. I use lavender in a lot of my essential oil recipes. I add some in my hand sanitizer.
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=2512,4.9 out of 2226,I use lavender almost every night for sleep!! Its so calming and smells amazing!! I love to make sugar scrubs with lavender:)
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=2513,4.9 out of 2227,A very relaxing EO after a long day at work. Diffuse it a few hours before sleep and you will all relaxed in no time. Pleasant smelling.
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=2514,4.9 out of 2228,My kids love it and so do my wife and I! Perfect for bedtime as well as rest time during the day when we just need to relax.
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=2515,4.9 out of 2229,Love Lavendar. It helps me relax and most recently helped my son when he had an anxiety attack. Amazing oil!
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=2516,4.9 out of 2230,This is so great you will for sure want to buy the big bottle. I always do and go through it fast! My kids' fave and very high quality!
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=2517,4.9 out of 2231,I love the calming scent of lavender especially in this roll-on. Keep it right in my nightstand for those nights when I can't fall asleep.
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=2518,4.9 out of 2232,Apparently lavender is one of my favorite oils . It's my first one I've had to restock on since buying my set.
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=2519,4.9 out of 2233,Such a bargain for the 100ml. Now I can diffuse and relax in the evenings without worrying about running out. Pure and amazing!
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=2520,4.9 out of 2234,I love this oil! I like everything this oil has to offer I will use it on its own or put it in blends and the possibilities with this oil is endless!
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=2521,4.9 out of 2235,Let me start by saying I am a member of Young Living. However after trying these oils....I Will Be Forever A Dedicated PLANT THERAPY Customer!
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=2522,4.9 out of 2236,Our whole family really love lavender while diffusing oils. We generally use it everytime. It also helps oir kids asthma!
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=2523,4.9 out of 2237,This is my go-to oil but I love this lavender one! Plant Therapy's prices are seriously the best and its quality essential oil :)
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=2524,4.9 out of 2238,"The uses are endless with this miracle oil. From wounds, to cleaning, to pet care...this one does it all!"
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=2525,4.9 out of 2239,Not much can be said about how wonderfully versatile Lavender is. It's a MUST in your basic line up of oils!
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=2526,4.9 out of 2240,"Always have a large bottle in the house. Use it to make hand soap, for laundry, to diffuse, in lotion, in the bath, etc. It smells amazing."
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=2527,4.9 out of 2241,I love using this on myself and my kids in a roller bottle before bedtime. It helps us all relax and I know I sleep deeper.
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=2528,4.9 out of 2242,Love this oil! We use it for everything! Its great for cuts burns red skin shiny hair relaxation calming the kiddo before bed etc.
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=2529,4.9 out of 2243,"Lavender is the perfect addition to so many diffuser and roller ball blends. I love the scent of the Plant Therapy lavender, it is so relaxing."
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=2530,4.9 out of 2244,I love this oil and I think the quality is right up there with other higher priced brands. I love the scent!
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=2531,4.9 out of 2245,This lavender is great quality. I use for everything from laundry and baths to diffusing by itself or with other oils.
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=2532,4.9 out of 2246,I really like the fragrance of the Lavender oil. Trying to deter bugs and I read that bugs don't like the smell.
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=2533,4.9 out of 2247,"Lavender, along with lemon and peppermint, is an essential oil I like to keep on hand. I have ordered it many times and am always pleased with PT."
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=2534,4.9 out of 2248,"Lavender is a must-have oil. Great to diffuse alone for relaxation, add to other oils, or use in a roller"
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=2535,4.9 out of 2249,I keep PT lavender essential oil for myself and now my husband. He s discovered that it works great against allergies.
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=2536,4.9 out of 2250,"I love this oil! I use it to relax at night and also as a massage oil, diluted of course. Great price!"
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=2537,4.9 out of 2251,I love the scent. I've tried other lavender essential oil and this one is the only one I can actually smell when I use it in the diffuser.
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=2538,4.9 out of 2252,"I love all my purchases of EO from Plant Therapy. I appreciate the reasonable prices, high quality and fast delivery."
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=2539,4.9 out of 2253,"I love this oil use it for skin care ,soap, shower,to help keep mice and ants at bay, for sleep at night and for my linens"
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=2540,4.9 out of 2254,I LOVE my lavender oil! It mixes so well with so many oils and it instantly makes me feel less stressed
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=2541,4.9 out of 2255,An all around wonderful oil with a lovely scent. Lavender is great for many issues and I always have it on hand.
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=2542,4.9 out of 2256,"Smells so fresh and clean, not too heavy. Very versatile, I diffuse and use it in cleaning too. This is a fantastic oil at a fantastic price."
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=2543,4.9 out of 2257,I roll this oil on before bed every night and it helps so much. So relaxing and such an amazing scent!
